"country","countryiso3","FP.CPI.TOTL.ZG_2013","FP.CPI.TOTL.ZG_2014","FP.CPI.TOTL.ZG_2015","FP.CPI.TOTL.ZG_2016","FP.CPI.TOTL.ZG_2017","FP.CPI.TOTL.ZG_2018","FP.CPI.TOTL.ZG_2019"
"Timor-Leste","TLS",11.0849085109955,0.726275016139427,0.552796026277844,-1.33853876185165,0.557215537430352,2.63647201015893,NA
"Togo","TGO",1.82539475909161,0.190875076249778,2.58500390801595,1.28544847051414,-0.98188986894308,0.927755426457187,NA
"Tonga","TON",0.775629322367448,2.51087633253703,-1.05399831971284,2.57815515245079,7.44224546617505,NA,NA
"Trinidad and Tobago","TTO",5.19981740465616,5.68441814595665,4.66121598098263,3.07066742464024,1.8803844018353,1.01856930188828,NA
"Tunisia","TUN",5.31623531326693,4.62555099534024,4.437371273215,3.62939937384383,5.30884839565841,7.3075917603165,NA
"Turkey","TUR",7.49309030547697,8.85457271364318,7.6708536484588,7.77513415328334,11.1443110840764,16.3324638988929,15.1768215720023
"Uganda","UGA",4.90271441893287,3.07467760632835,5.41000419560863,5.44575878373994,5.64093192245177,2.62397505207709,2.86909425020554
"Ukraine","UKR",-0.238948626045408,12.0718562874252,48.6998646434423,13.9127101997796,14.4383227488749,10.9518559353179,NA
"United Arab Emirates","ARE",1.10111836375706,2.34626865671643,4.06996608361598,1.61748808904192,1.96682557818839,3.06863379251994,-1.93108114782171
"United Kingdom","GBR",2.29166666666666,1.45112016293279,0.368046842325369,1.00841736811403,2.55775577557754,2.29283990345939,1.73810460086511
"United States","USA",1.46483265562714,1.62222297740821,0.118627135552435,1.26158320570537,2.13011000365963,2.44258329692818,1.81221007526015
"Upper middle income","UMC",2.86012922270807,2.99864226125217,1.67663085315985,2.00000000000002,3.29391885723384,2.61524471397664,NA
"Uruguay","URY",8.57513504005394,8.87735333229828,8.66626987079337,9.63941347635073,6.21809382561863,7.60653360377044,NA
"Vanuatu","VUT",1.45893371757928,0.798863838096904,2.48326875660446,0.842069084035039,3.08452624403546,2.3309637956687,NA
"Venezuela, RB","VEN",40.6394275161588,62.168649979483,121.738085297504,254.948534781815,NA,NA,NA
"Vietnam","VNM",6.59225589816489,4.71001843381775,0.878603714174476,3.24356743112233,3.52025688811618,3.53943338061265,2.79601695517272
"West Bank and Gaza","PSE",1.72439933626921,1.73298510037453,1.4316114581047,-0.219106604907305,0.212570934228834,-0.195107773730699,NA
"World","WLD",2.59425284430657,2.28508084774792,1.4316114581047,1.47171045649997,2.18271846868523,2.43873655522938,NA
"Yemen, Rep.","YEM",10.9684421500194,8.10472583623948,NA,NA,NA,NA,NA
"Zambia","ZMB",6.97767605490317,7.80687553566328,10.1105928909618,17.8697300795268,6.57731154205652,7.49457192728511,9.15031644316299
"Zimbabwe","ZWE",1.63162201890278,-0.212939904613785,-2.40949998777139,-1.56641296667559,0.909733289628101,NA,NA
